age,workclass,education,education_num,marital_status,occupation,race,sex,capital_gain,capital_loss,hours_per_week,native_country,target_variable,Hours_Norm,CountryGroup,PeopleGroup
25,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
36,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Female,0,0,35,Philippines,>50K,0.44155844155844154,Asia,Full_timers
32,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,White,Female,0,0,24,United-States,>50K,0.2987012987012987,N_America,Part_timers
25,Private,HS-grad,9,Never-married,Other-service,White,Male,0,0,30,United-States,<=50K,0.37662337662337664,N_America,Full_timers
29,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
23,Private,HS-grad,9,Never-married,Adm-clerical,White,Male,0,0,60,United-States,<=50K,0.7662337662337663,N_America,Hardworkers
41,Private,Masters,14,Married-civ-spouse,Prof-specialty,White,Male,0,0,55,United-States,>50K,0.7012987012987013,N_America,Hardworkers
48,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Black,Male,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
29,Private,HS-grad,9,Married-civ-spouse,Transport-moving,White,Male,0,0,60,United-States,<=50K,0.7662337662337663,N_America,Hardworkers
55,Private,Some-college,10,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
30,Private,11th,7,Married-civ-spouse,Handlers-cleaners,Asian-Pac-Islander,Male,0,1651,40,Vietnam,<=50K,0.5064935064935064,Asia,Full_timers
45,Private,Some-college,10,Widowed,Other-service,Black,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
50,Private,HS-grad,9,Divorced,Craft-repair,White,Male,0,0,40,Puerto-Rico,<=50K,0.5064935064935064,Other,Full_timers
22,Private,HS-grad,9,Never-married,Craft-repair,White,Male,0,0,50,United-States,<=50K,0.6363636363636364,N_America,Full_timers
30,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,44,United-States,<=50K,0.5584415584415584,N_America,Full_timers
20,Private,Some-college,10,Never-married,Sales,White,Female,0,0,20,United-States,<=50K,0.24675324675324675,N_America,Part_timers
29,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,White,Male,0,0,35,United-States,<=50K,0.44155844155844154,N_America,Full_timers
56,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
63,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
20,Private,HS-grad,9,Never-married,Handlers-cleaners,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
38,State-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Black,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
31,Private,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
21,Private,Some-college,10,Never-married,Sales,White,Male,0,0,35,United-States,<=50K,0.44155844155844154,N_America,Full_timers
47,Private,10th,6,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,46,United-States,>50K,0.5844155844155844,N_America,Full_timers
25,Local-gov,Bachelors,13,Never-married,Tech-support,Asian-Pac-Islander,Female,0,0,40,Vietnam,<=50K,0.5064935064935064,Asia,Full_timers
31,Private,Some-college,10,Separated,Adm-clerical,Black,Female,0,0,38,United-States,<=50K,0.4805194805194805,N_America,Full_timers
28,Private,HS-grad,9,Never-married,Exec-managerial,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
30,Local-gov,Bachelors,13,Married-civ-spouse,Protective-serv,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
39,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,White,Male,0,1977,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
27,Private,Bachelors,13,Never-married,Prof-specialty,White,Female,0,0,36,,<=50K,0.45454545454545453,,Full_timers
26,Private,Some-college,10,Never-married,Exec-managerial,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
47,Private,HS-grad,9,Never-married,Adm-clerical,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
27,Self-emp-not-inc,HS-grad,9,Never-married,Craft-repair,White,Male,0,2258,50,United-States,<=50K,0.6363636363636364,N_America,Full_timers
43,Private,Some-college,10,Married-civ-spouse,Protective-serv,Other,Male,0,0,32,United-States,<=50K,0.4025974025974026,N_America,Full_timers
32,Local-gov,Bachelors,13,Never-married,Prof-specialty,White,Male,0,0,55,United-States,<=50K,0.7012987012987013,N_America,Hardworkers
20,Private,Some-college,10,Never-married,Sales,Asian-Pac-Islander,Male,0,0,30,Philippines,<=50K,0.37662337662337664,Asia,Full_timers
21,Local-gov,12th,8,Never-married,Handlers-cleaners,Black,Female,0,0,20,United-States,<=50K,0.24675324675324675,N_America,Part_timers
32,Private,Assoc-voc,11,Never-married,Prof-specialty,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
37,Private,Assoc-voc,11,Divorced,Machine-op-inspct,Black,Male,0,0,48,United-States,<=50K,0.6103896103896104,N_America,Full_timers
45,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Asian-Pac-Islander,Male,0,0,40,Vietnam,<=50K,0.5064935064935064,Asia,Full_timers
37,Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Sales,White,Male,0,1887,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
24,Private,Bachelors,13,Never-married,Prof-specialty,White,Male,0,0,25,United-States,<=50K,0.3116883116883117,N_America,Part_timers
23,Private,Some-college,10,Never-married,Farming-fishing,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
40,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
38,Private,Some-college,10,Married-civ-spouse,Craft-repair,White,Male,0,0,48,United-States,>50K,0.6103896103896104,N_America,Full_timers
51,Private,Some-college,10,Divorced,Adm-clerical,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
52,Self-emp-not-inc,Some-college,10,Never-married,Adm-clerical,White,Male,0,0,5,United-States,<=50K,0.05194805194805195,N_America,Relaxies
30,Private,Bachelors,13,Never-married,Sales,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
34,Private,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,7688,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
38,Private,10th,6,Divorced,Machine-op-inspct,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
43,Federal-gov,Assoc-voc,11,Never-married,Prof-specialty,White,Female,13550,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
43,Private,11th,7,Never-married,Transport-moving,White,Male,0,0,42,United-States,<=50K,0.5324675324675324,N_America,Full_timers
36,Federal-gov,Some-college,10,Never-married,Exec-managerial,Black,Male,13550,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
24,State-gov,Some-college,10,Never-married,Adm-clerical,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
55,Private,10th,6,Married-civ-spouse,Other-service,Black,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
51,Private,Masters,14,Married-civ-spouse,Prof-specialty,White,Male,0,1902,60,United-States,>50K,0.7662337662337663,N_America,Hardworkers
43,Local-gov,HS-grad,9,Divorced,Exec-managerial,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
28,Private,HS-grad,9,Divorced,Protective-serv,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
54,Private,Assoc-acdm,12,Married-civ-spouse,Sales,White,Male,0,0,45,United-States,<=50K,0.5714285714285714,N_America,Full_timers
47,Private,Some-college,10,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
47,Private,Bachelors,13,Married-civ-spouse,Sales,White,Male,0,0,55,United-States,>50K,0.7012987012987013,N_America,Hardworkers
47,Private,Some-college,10,Married-civ-spouse,Other-service,White,Male,0,0,57,United-States,>50K,0.7272727272727273,N_America,Hardworkers
38,Private,Some-college,10,Never-married,Adm-clerical,White,Female,6497,0,35,United-States,<=50K,0.44155844155844154,N_America,Full_timers
60,Self-emp-not-inc,5th-6th,3,Married-civ-spouse,Farming-fishing,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
19,Private,HS-grad,9,Never-married,Sales,Amer-Indian-Eskimo,Female,0,0,25,United-States,<=50K,0.3116883116883117,N_America,Part_timers
22,Private,Some-college,10,Never-married,Adm-clerical,Black,Female,0,0,25,United-States,<=50K,0.3116883116883117,N_America,Part_timers
55,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
44,Private,Some-college,10,Separated,Sales,Black,Female,0,0,35,United-States,<=50K,0.44155844155844154,N_America,Full_timers
53,Self-emp-not-inc,1st-4th,2,Married-civ-spouse,Exec-managerial,White,Male,7688,0,67,Italy,>50K,0.8571428571428571,Europe,Hardworkers
44,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,White,Female,4386,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
28,Federal-gov,Bachelors,13,Never-married,Protective-serv,White,Male,0,0,50,United-States,<=50K,0.6363636363636364,N_America,Full_timers
30,Local-gov,Some-college,10,Never-married,Transport-moving,Black,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
39,Local-gov,HS-grad,9,Never-married,Exec-managerial,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
43,State-gov,HS-grad,9,Divorced,Exec-managerial,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
24,Private,Bachelors,13,Never-married,Sales,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
27,Local-gov,Assoc-voc,11,Never-married,Protective-serv,White,Male,0,0,56,United-States,<=50K,0.7142857142857143,N_America,Hardworkers
64,Self-emp-not-inc,5th-6th,3,Married-civ-spouse,Farming-fishing,White,Male,0,0,70,Canada,<=50K,0.8961038961038961,N_America,Hardworkers
41,Local-gov,Some-college,10,Married-civ-spouse,Farming-fishing,White,Male,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
28,Private,HS-grad,9,Never-married,Transport-moving,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
61,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Male,0,0,30,United-States,<=50K,0.37662337662337664,N_America,Full_timers
27,Private,11th,7,Divorced,Machine-op-inspct,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
49,Private,Some-college,10,Divorced,Adm-clerical,White,Female,0,0,32,United-States,<=50K,0.4025974025974026,N_America,Full_timers
20,Private,Some-college,10,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
41,Private,Bachelors,13,Never-married,Prof-specialty,White,Female,0,1876,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
28,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
36,Private,HS-grad,9,Divorced,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
44,Self-emp-not-inc,Bachelors,13,Divorced,Craft-repair,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
51,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,White,Female,7688,0,20,United-States,>50K,0.24675324675324675,N_America,Part_timers
40,Private,Some-college,10,Divorced,Prof-specialty,Black,Female,0,0,38,United-States,<=50K,0.4805194805194805,N_America,Full_timers
19,Private,HS-grad,9,Never-married,Craft-repair,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
54,Private,Some-college,10,Married-civ-spouse,Prof-specialty,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
55,Self-emp-not-inc,HS-grad,9,Divorced,Craft-repair,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
57,Private,Assoc-voc,11,Widowed,Prof-specialty,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
29,Private,Some-college,10,Separated,Priv-house-serv,White,Female,0,0,30,Guatemala,<=50K,0.37662337662337664,Other,Full_timers
51,Private,HS-grad,9,Divorced,Sales,White,Female,0,0,43,United-States,<=50K,0.5454545454545454,N_America,Full_timers
44,Private,HS-grad,9,Divorced,Other-service,White,Male,0,0,37,United-States,<=50K,0.4675324675324675,N_America,Full_timers
35,Local-gov,Assoc-voc,11,Married-civ-spouse,Protective-serv,White,Male,0,0,42,United-States,<=50K,0.5324675324675324,N_America,Full_timers
40,Private,HS-grad,9,Divorced,Transport-moving,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
46,Private,7th-8th,4,Separated,Other-service,White,Female,0,0,32,United-States,<=50K,0.4025974025974026,N_America,Full_timers
25,Private,Some-college,10,Married-civ-spouse,Craft-repair,White,Male,0,0,60,United-States,>50K,0.7662337662337663,N_America,Hardworkers
33,Private,Bachelors,13,Never-married,Prof-specialty,White,Male,0,1408,36,United-States,<=50K,0.45454545454545453,N_America,Full_timers
32,Private,Some-college,10,Never-married,Machine-op-inspct,White,Female,0,2205,40,Holand-Netherlands,<=50K,0.5064935064935064,Europe,Full_timers
22,Private,HS-grad,9,Never-married,Tech-support,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
39,Private,Some-college,10,Married-civ-spouse,Sales,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K,0.5064935064935064,Asia,Full_timers
18,Self-emp-not-inc,HS-grad,9,Never-married,Farming-fishing,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
43,Private,HS-grad,9,Divorced,Adm-clerical,Black,Female,0,0,45,United-States,<=50K,0.5714285714285714,N_America,Full_timers
46,Private,HS-grad,9,Never-married,Tech-support,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
63,Private,Some-college,10,Married-civ-spouse,Sales,White,Male,7298,0,48,United-States,>50K,0.6103896103896104,N_America,Full_timers
59,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,0,0,60,United-States,>50K,0.7662337662337663,N_America,Hardworkers
40,Local-gov,Masters,14,Never-married,Prof-specialty,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
23,Private,HS-grad,9,Never-married,Other-service,White,Male,0,0,35,United-States,<=50K,0.44155844155844154,N_America,Full_timers
36,Private,Assoc-voc,11,Married-civ-spouse,Sales,White,Male,0,0,60,United-States,<=50K,0.7662337662337663,N_America,Hardworkers
48,Private,HS-grad,9,Divorced,Machine-op-inspct,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
43,Private,Some-college,10,Married-civ-spouse,Prof-specialty,White,Female,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
18,Private,10th,6,Never-married,Other-service,White,Female,0,0,30,United-States,<=50K,0.37662337662337664,N_America,Full_timers
17,Private,11th,7,Never-married,Craft-repair,White,Male,0,0,16,United-States,<=50K,0.19480519480519481,N_America,Part_timers
36,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,White,Male,0,0,50,,<=50K,0.6363636363636364,,Full_timers
53,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
36,State-gov,Some-college,10,Divorced,Exec-managerial,White,Female,0,0,39,United-States,<=50K,0.4935064935064935,N_America,Full_timers
20,Private,HS-grad,9,Never-married,Handlers-cleaners,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
22,Private,Bachelors,13,Never-married,Sales,White,Female,0,0,60,United-States,<=50K,0.7662337662337663,N_America,Hardworkers
34,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
39,Private,11th,7,Divorced,Other-service,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
57,Private,Some-college,10,Widowed,Other-service,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
30,Private,10th,6,Divorced,Other-service,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
37,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,White,Male,0,0,60,United-States,>50K,0.7662337662337663,N_America,Hardworkers
51,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
38,Private,HS-grad,9,Never-married,Transport-moving,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
34,Private,HS-grad,9,Never-married,Exec-managerial,White,Female,0,0,35,United-States,<=50K,0.44155844155844154,N_America,Full_timers
47,Federal-gov,HS-grad,9,Married-spouse-absent,Adm-clerical,Black,Female,0,0,40,Puerto-Rico,<=50K,0.5064935064935064,Other,Full_timers
28,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
25,Private,10th,6,Never-married,Other-service,White,Male,0,0,24,Nicaragua,<=50K,0.2987012987012987,Other,Part_timers
25,Private,Some-college,10,Never-married,Exec-managerial,White,Female,0,0,60,United-States,<=50K,0.7662337662337663,N_America,Hardworkers
50,Private,Masters,14,Married-civ-spouse,Exec-managerial,White,Male,15024,0,65,United-States,>50K,0.8311688311688312,N_America,Hardworkers
